Lat (DD),Long (DD),Depth
51.325829495,-003.499209558,-17.861
51.325822848,-003.499195578,-17.887
51.325821244,-003.499174264,-17.943
51.325821817,-003.499161945,-18.018
51.325819812,-003.499139141,-18.057
51.325828693,-003.499124130,-18.079
51.325819640,-003.499107629,-18.158
51.325820442,-003.499087117,-18.184
51.325829724,-003.499071131,-18.314
51.325820213,-003.499053427,-18.362
51.325821359,-003.499036181,-18.452
51.325819468,-003.499018419,-18.522
51.325819525,-003.498999855,-18.568
51.325820041,-003.498981922,-18.632
51.325820900,-003.498963931,-18.688
51.325819869,-003.498946914,-18.741
51.325821702,-003.498913854,-18.787
51.325826630,-003.498900676,-18.509
51.325829380,-003.498885378,-18.544
51.325820213,-003.498870940,-18.667
51.325821760,-003.498855011,-18.928
51.325820499,-003.498838797,-19.030
51.325821874,-003.498820004,-19.060
51.325821645,-003.498802299,-19.162
51.325826172,-003.498769583,-19.100
51.325824395,-003.498749874,-18.906
51.325829208,-003.498746722,-18.851
51.325829953,-003.498731138,-18.879
51.325826802,-003.498703521,-18.876
51.325823307,-003.498695042,-18.931
51.325823765,-003.498676249,-18.969
51.325825713,-003.498647601,-19.050
51.325822046,-003.498640210,-19.084
51.325821130,-003.498605832,-19.016
51.325821130,-003.498588987,-18.750
51.325829896,-003.498580565,-18.693
51.325830698,-003.498566069,-18.787
51.325829667,-003.498550370,-18.928
51.325827317,-003.498516623,-18.929
51.325824796,-003.498507627,-18.871
51.325824166,-003.498489522,-18.886
51.325824968,-003.498475427,-18.910
51.325829667,-003.498445690,-18.898
51.325830641,-003.498442596,-18.872
51.325820958,-003.498421282,-18.862
51.325824281,-003.498390515,-18.624
51.325821301,-003.498379285,-18.464
51.325819697,-003.498371378,-18.550
51.325824109,-003.498348975,-18.781
51.325819640,-003.498326802,-18.718
51.325829495,-003.498313280,-18.834
51.325822906,-003.498299414,-18.831
51.325823020,-003.498281022,-18.959
51.325826343,-003.498250598,-18.810
51.325828234,-003.498228368,-18.747
51.325820442,-003.498220002,-18.633
51.325825828,-003.498210205,-18.642
51.325830526,-003.498192099,-18.972
51.325823020,-003.498170785,-19.066
51.325820614,-003.498151935,-19.093
51.325830583,-003.498125006,-19.115
51.325823364,-003.498103692,-19.008
51.325823192,-003.498085071,-18.741
51.325823651,-003.498079914,-18.695
51.325824166,-003.498066392,-18.811
51.325828979,-003.498030754,-18.906
51.325827146,-003.498017061,-18.856
51.325821301,-003.498004857,-18.854
51.325819697,-003.497992595,-18.887
51.325819468,-003.497975235,-18.967
51.325819583,-003.497958447,-19.014
51.325819468,-003.497940399,-19.043
51.325827317,-003.497905047,-18.803
51.325829609,-003.497900521,-18.783
51.325823765,-003.497886426,-18.869
51.325828521,-003.497866946,-19.120
51.325827432,-003.497842710,-19.159
51.325819984,-003.497815322,-19.186
51.325819697,-003.497801686,-19.171
51.325822161,-003.497779226,-19.031
51.325827203,-003.497765074,-18.869
51.325823307,-003.497760949,-18.923
51.325826114,-003.497742900,-19.161
51.325821760,-003.497724165,-19.404
51.325825541,-003.497703080,-19.498
51.325826916,-003.497672312,-19.391
51.325824682,-003.497662686,-19.326
51.325830698,-003.497635585,-19.244
51.325825713,-003.497618798,-19.129
51.325820041,-003.497599833,-18.862
51.325826687,-003.497592384,-18.841
51.325830068,-003.497580410,-18.902
51.325821817,-003.497547694,-18.927
51.325820557,-003.497541162,-18.885
51.325823708,-003.497527411,-18.978
51.325819525,-003.497507243,-19.086
51.325819525,-003.497486846,-19.154
51.325821473,-003.497472292,-19.193
51.325822046,-003.497455390,-19.257
51.325820557,-003.497432586,-19.304
51.325821588,-003.497418778,-19.353
51.325830354,-003.497386177,-19.379
51.325829838,-003.497367040,-19.171
51.325828807,-003.497360050,-19.070
51.325821531,-003.497347445,-19.027
51.325820557,-003.497328537,-19.115
51.325823593,-003.497309171,-19.185
51.325820728,-003.497292097,-19.278
51.325821989,-003.497271643,-19.319
51.325825083,-003.497244427,-19.166
51.325823192,-003.497227009,-19.155
51.325821130,-003.497221394,-19.203
51.325820270,-003.497202888,-19.500
51.325828349,-003.497184668,-19.592
51.325821702,-003.497158426,-19.586
51.325826000,-003.497136425,-19.652
51.325830354,-003.497115397,-19.599
51.325819640,-003.497107376,-19.496
51.325830068,-003.497081077,-19.324
51.325830068,-003.497071394,-19.212
51.325825541,-003.497059935,-19.362
51.325829667,-003.497038678,-19.672
51.325841641,-003.500458147,-17.503
51.325840094,-003.500446860,-17.338
51.325837058,-003.500423770,-17.422
51.325832990,-003.500406524,-17.445
51.325832188,-003.500402055,-17.494
51.325839693,-003.500375871,-17.555
51.325832990,-003.500366245,-17.609
51.325831443,-003.500347968,-17.644
51.325831156,-003.500329346,-17.708
51.325834938,-003.500310897,-17.727
51.325840553,-003.500276634,-17.582
51.325840496,-003.500258586,-17.161
51.325838204,-003.500244434,-17.077
51.325835224,-003.500231772,-17.033
51.325836141,-003.500208051,-17.068
51.325832646,-003.500204556,-17.193
51.325837860,-003.500185190,-17.187
51.325832417,-003.500168632,-17.328
51.325831901,-003.500150526,-17.339
51.325832302,-003.500123311,-17.370
51.325831156,-003.500113972,-17.466
51.325841068,-003.500088876,-17.540
51.325841928,-003.500064697,-17.478
51.325835683,-003.500047165,-17.329
51.325840782,-003.500035476,-17.375
51.325838777,-003.500010782,-17.398
51.325832073,-003.500003906,-17.446
51.325833391,-003.499979728,-17.493
51.325833334,-003.499968211,-17.566
51.325837803,-003.499937730,-17.615
51.325832245,-003.499925812,-17.653
51.325832130,-003.499914640,-17.725
51.325838891,-003.499882955,-17.695
51.325840553,-003.499868688,-17.550
51.325840667,-003.499850411,-17.172
51.325830870,-003.499830759,-17.170
51.325831787,-003.499826576,-17.174
51.325835224,-003.499804861,-17.202
51.325836657,-003.499789047,-17.228
51.325831958,-003.499767619,-17.348
51.325830927,-003.499754727,-17.355
51.325836370,-003.499735991,-17.407
51.325833391,-003.499715193,-17.431
51.325834365,-003.499700697,-17.218
51.325832761,-003.499678237,-17.552
51.325832073,-003.499663971,-17.554
51.325834250,-003.499641110,-17.689
51.325832302,-003.499629135,-17.710
51.325833276,-003.499610571,-17.749
51.325831271,-003.499586679,-17.708
51.325832818,-003.499566052,-17.724
51.325831901,-003.499547947,-17.786
51.325832188,-003.499537863,-17.793
51.325831385,-003.499509501,-17.857
51.325834250,-003.499487729,-17.800
51.325830813,-003.499484176,-17.803
51.325833906,-003.499465555,-17.861
51.325835511,-003.499448080,-17.907
51.325830755,-003.499425620,-17.953
51.325840438,-003.499397545,-17.888
51.325840266,-003.499379669,-17.837
51.325837974,-003.499360761,-17.778
51.325841068,-003.499350448,-17.689
51.325841355,-003.499335379,-17.671
51.325831099,-003.499307075,-17.630
51.325831271,-003.499295673,-17.620
51.325832818,-003.499276479,-17.691
51.325832531,-003.499269546,-17.754
51.325833334,-003.499248003,-17.812
51.325831901,-003.499233164,-17.853
51.325835912,-003.499206120,-17.894
51.325834995,-003.499198041,-17.910
51.325831672,-003.499179535,-18.006
51.325839751,-003.499155127,-18.062
51.325838376,-003.499139771,-18.064
51.325831557,-003.499124531,-18.095
51.325841470,-003.499097602,-18.226
51.325838605,-003.499084939,-18.228
51.325836542,-003.499070959,-18.384
51.325832589,-003.499049130,-18.378
51.325836657,-003.499033545,-18.511
51.325831099,-003.499014065,-18.562
51.325834308,-003.499000715,-18.617
51.325831328,-003.498981349,-18.696
51.325831787,-003.498963186,-18.749
51.325838146,-003.498945310,-18.789
51.325840209,-003.498911677,-18.790
51.325832818,-003.498893858,-18.532
51.325836599,-003.498892827,-18.555
51.325834193,-003.498869851,-18.699
51.325833563,-003.498855985,-19.017
51.325833047,-003.498833583,-19.030
51.325832016,-003.498817655,-19.096
51.325840954,-003.498787001,-19.104
51.325841756,-003.498770844,-18.771
51.325841871,-003.498767292,-18.717
51.325837974,-003.498736581,-18.752
51.325837000,-003.498725638,-18.836
51.325839120,-003.498713319,-18.880
51.325839120,-003.498679400,-18.939
51.325831099,-003.498674874,-18.924
51.325841641,-003.498657914,-19.015
51.325832073,-003.498640095,-19.102
51.325837917,-003.498605718,-19.091
51.325831443,-003.498587784,-18.803
51.325841928,-003.498570939,-18.642
51.325840667,-003.498566986,-18.662
51.325838318,-003.498547620,-18.841
51.325839063,-003.498525503,-18.913
51.325830813,-003.498505335,-18.879
51.325835969,-003.498487058,-18.924
51.325841355,-003.498463108,-18.905
51.325838204,-003.498445347,-18.827
51.325841584,-003.498433887,-18.765
51.325834823,-003.498417787,-18.756
51.325834823,-003.498390114,-18.604
51.325836198,-003.498381519,-18.504
51.325839120,-003.498371435,-18.497
51.325834021,-003.498353845,-18.769
51.325831672,-003.498334250,-18.846
51.325839178,-003.498300732,-18.873
51.325834938,-003.498300216,-18.923
51.325839693,-003.498265266,-18.949
51.325834136,-003.498259193,-18.826
51.325837230,-003.498228597,-18.747
51.325841068,-003.498222982,-18.616
51.325832360,-003.498207397,-18.642
51.325834823,-003.498191641,-18.939
51.325832302,-003.498172619,-19.094
51.325834021,-003.498147409,-19.119
51.325837172,-003.498124605,-19.066
51.325841699,-003.498103234,-18.957
51.325836198,-003.498084842,-18.773
51.325836256,-003.498077107,-18.703
51.325839006,-003.498064673,-18.767
51.325840381,-003.498041698,-18.833
51.325838433,-003.498024165,-18.825
51.325836313,-003.498008524,-18.864
51.325833906,-003.497990991,-18.968
51.325831557,-003.497973745,-19.004
51.325831156,-003.497955525,-19.066
51.325840553,-003.497923096,-19.024
51.325837745,-003.497907626,-18.825
51.325832474,-003.497898287,-18.720
51.325841183,-003.497886484,-18.873
51.325836714,-003.497869008,-19.098
51.325834365,-003.497838527,-19.143
51.325834021,-003.497832683,-19.170
51.325832417,-003.497798420,-19.206
51.325831385,-003.497782033,-19.082
51.325835568,-003.497765991,-18.892
51.325838662,-003.497760146,-18.859
51.325837402,-003.497741411,-19.131
51.325839636,-003.497724852,-19.365
51.325838433,-003.497695345,-19.486
51.325830870,-003.497672942,-19.418
51.325836599,-003.497657071,-19.350
51.325836599,-003.497636789,-19.170
51.325830927,-003.497619313,-19.135
51.325833276,-003.497600921,-18.883
51.325836256,-003.497583561,-18.800
51.325839579,-003.497579951,-18.778
51.325838662,-003.497561330,-18.928
51.325831099,-003.497539443,-18.997
51.325836771,-003.497525062,-19.069
51.325832245,-003.497501685,-19.125
51.325831214,-003.497490455,-19.198
51.325831099,-003.497473438,-19.262
51.325831385,-003.497445478,-19.363
51.325832073,-003.497436483,-19.342
51.325840152,-003.497403824,-19.365
51.325841011,-003.497386864,-19.287
51.325834308,-003.497366353,-19.056
51.325831958,-003.497360795,-19.092
51.325839350,-003.497341314,-19.168
51.325834078,-003.497327220,-19.179
51.325832073,-003.497308770,-19.187
51.325832016,-003.497284935,-19.319
51.325838032,-003.497259209,-19.296
51.325831385,-003.497243167,-19.213
51.325836485,-003.497237322,-19.122
51.325837860,-003.497220592,-19.252
51.325831443,-003.497200997,-19.491
51.325833849,-003.497186100,-19.615
51.325832016,-003.497156593,-19.662
51.325832302,-003.497133044,-19.666
51.325831099,-003.497118548,-19.608
51.325840496,-003.497096547,-19.489
51.325831901,-003.497079358,-19.305
51.325837631,-003.497068644,-19.203
51.325840667,-003.497059992,-19.319
51.325840610,-003.497040683,-19.619
51.325841412,-003.497019140,-19.658
51.325852642,-003.500463762,-17.301
51.325851840,-003.500450298,-17.408
51.325849204,-003.500431562,-17.441
51.325845251,-003.500403831,-17.442
51.325845022,-003.500401883,-17.530
51.325846855,-003.500374610,-17.592
51.325843532,-003.500365615,-17.652
51.325845136,-003.500342181,-17.710
51.325842444,-003.500330034,-17.746
51.325852241,-003.500307975,-17.627
51.325850637,-003.500278411,-17.362
51.325846569,-003.500270103,-17.097
51.325853043,-003.500253773,-17.061
51.325843991,-003.500234980,-17.164
51.325849434,-003.500210458,-17.154
51.325844105,-003.500203869,-17.255
51.325845595,-003.500184675,-17.232
51.325847657,-003.500163361,-17.272
51.325843819,-003.500146688,-17.428
51.325843589,-003.500132765,-17.493
51.325852413,-003.500097700,-17.498
51.325852757,-003.500092486,-17.472
51.325851382,-003.500063150,-17.414
51.325852929,-003.500055816,-17.349
51.325842959,-003.500034789,-17.379
51.325842329,-003.500020007,-17.468
51.325842272,-003.500002818,-17.527
51.325842444,-003.499988838,-17.596
51.325846053,-003.499957669,-17.587
51.325845652,-003.499951481,-17.689
51.325845652,-003.499922375,-17.689
51.325852700,-003.499899915,-17.627
51.325853101,-003.499882497,-17.490
51.325848574,-003.499864907,-17.065
51.325852585,-003.499859808,-17.173
51.325842272,-003.499842733,-17.198
51.325841985,-003.499821362,-17.238
51.325845595,-003.499808184,-17.236
51.325842042,-003.499785896,-17.283
51.325849204,-003.499769509,-17.361
51.325846110,-003.499754097,-17.431
51.325847027,-003.499721209,-17.483
51.325844850,-003.499718860,-17.496
51.325842959,-003.499698864,-17.552
51.325842272,-003.499678295,-17.628
51.325842329,-003.499665288,-17.635
51.325842501,-003.499646896,-17.712
51.325848574,-003.499627015,-17.759
51.325842902,-003.499607706,-17.751
51.325843704,-003.499585533,-17.667
51.325851095,-003.499563073,-17.700
51.325850007,-003.499556426,-17.797
51.325851382,-003.499533966,-17.834
51.325847428,-003.499512710,-17.819
51.325845194,-003.499491568,-17.849
51.325844965,-003.499484406,-17.865
51.325842214,-003.499466300,-17.898
51.325842386,-003.499444470,-17.949
51.325849033,-003.499415078,-17.926
51.325847371,-003.499397488,-17.856
51.325844220,-003.499383852,-17.834
51.325852127,-003.499362136,-17.756
51.325852642,-003.499342484,-17.604
51.325847944,-003.499338244,-17.512
51.325845480,-003.499321399,-17.612
51.325843418,-003.499299283,-17.671
51.325848460,-003.499287308,-17.734
51.325850007,-003.499262098,-17.750
51.325842787,-003.499251613,-17.822
51.325844564,-003.499226116,-17.895
51.325853043,-003.499215173,-17.936
51.325843188,-003.499192598,-17.972
51.325842042,-003.499178446,-18.055
51.325851439,-003.499150715,-18.056
51.325843246,-003.499144527,-18.103
51.325842214,-003.499121953,-18.244
51.325847256,-003.499102300,-18.255
51.325842615,-003.499087690,-18.292
51.325843819,-003.499072048,-18.428
51.325844220,-003.499054458,-18.457
51.325851439,-003.499036353,-18.547
51.325845652,-003.499014179,-18.625
51.325844735,-003.498999282,-18.677
51.325842100,-003.498980547,-18.726
51.325845652,-003.498964332,-18.813
51.325842730,-003.498944164,-18.864
51.325848517,-003.498913912,-18.823
51.325847371,-003.498894431,-18.529
51.325845939,-003.498891853,-18.561
51.325844220,-003.498873804,-18.732
51.325849548,-003.498853464,-19.056
51.325842558,-003.498829973,-19.106
51.325851668,-003.498805909,-19.144
51.325852470,-003.498791528,-18.961
51.325842042,-003.498773766,-18.726
51.325844277,-003.498766031,-18.820
51.325851382,-003.498739331,-18.721
51.325850293,-003.498730393,-18.762
51.325850751,-003.498713319,-18.845
51.325844048,-003.498678025,-18.968
51.325850751,-003.498670977,-18.926
51.325851897,-003.498659346,-18.995
51.325849204,-003.498633792,-19.100
51.325847600,-003.498619870,-19.064
51.325845881,-003.498588873,-18.887
51.325850981,-003.498570194,-18.618
51.325851668,-003.498568934,-18.623
51.325852012,-003.498551573,-18.808
51.325849491,-003.498530660,-18.894
51.325846626,-003.498506825,-18.912
51.325846110,-003.498490267,-18.901
51.325842730,-003.498462936,-18.850
51.325851210,-003.498453425,-18.659
51.325848173,-003.498428903,-18.604
51.325847772,-003.498425981,-18.617
51.325845136,-003.498400656,-18.645
51.325851324,-003.498374071,-18.513
51.325852241,-003.498369487,-18.488
51.325850178,-003.498353043,-18.695
51.325846282,-003.498334766,-18.884
51.325845022,-003.498306977,-18.936
51.325850121,-003.498296148,-19.012
51.325851725,-003.498269105,-18.756
51.325848116,-003.498262172,-18.845
51.325842100,-003.498231461,-18.749
51.325846970,-003.498215132,-18.634
